Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
M F,RUNNING,05-04-2017,10:51:40,01:00:15,15.09,149,15.0,21.9,04:00,02:44,762,35,92,,77,136,21,20,,176.0,62.0,190,45,64,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:34:28,152,14.4,04:10,91,57,,8680.40,14.9,,
,00:34:29,152,14.3,04:12,92,57,,8683.50,14.9,,
,00:34:30,152,14.3,04:12,93,57,,8687.00,14.9,,
,00:34:31,152,14.4,04:10,92,57,,8690.60,14.9,,
,00:34:32,152,14.5,04:08,93,57,,8694.70,14.9,,
,00:34:33,152,14.7,04:05,93,57,,8699.20,14.9,,
,00:34:34,152,14.8,04:03,93,57,,8704.10,14.9,,
,00:34:35,152,14.9,04:02,93,57,,8709.20,14.9,,
,00:34:36,152,15.0,04:00,93,57,,8714.00,14.9,,
,00:34:37,152,15.0,04:00,93,57,,8718.90,14.9,,
,00:34:38,152,15.0,04:00,92,57,,8723.80,14.9,,
,00:34:39,152,15.0,04:00,91,57,,8728.20,14.9,,
,00:34:40,152,14.9,04:02,91,57,,8732.00,14.9,,
,00:34:41,152,14.5,04:08,92,57,,8735.40,14.9,,
,00:34:42,152,11.2,05:21,93,57,,8738.20,14.9,,
,00:34:43,152,10.4,05:46,93,57,,8739.80,14.9,,
,00:34:44,152,10.9,05:30,92,57,,8741.30,14.9,,
,00:34:45,152,11.5,05:13,92,57,,8743.10,14.9,,
,00:34:46,152,12.5,04:48,92,57,,8745.30,14.9,,
,00:34:47,153,13.9,04:19,91,57,,8748.20,14.9,,
,00:34:48,153,14.6,04:07,91,57,,8751.70,14.9,,
,00:34:49,153,14.8,04:03,91,57,,8754.80,14.9,,
,00:34:50,153,16.1,03:44,91,57,,8758.70,14.9,,
,00:34:51,153,16.3,03:41,91,57,,8763.80,14.9,,
,00:34:52,152,16.4,03:40,92,57,,8769.70,15.0,,
,00:34:53,152,16.4,03:40,92,57,,8775.70,14.9,,
,00:34:54,152,16.4,03:40,93,57,,8781.10,14.9,,
,00:34:55,152,16.4,03:40,92,57,,8786.00,14.9,,
,00:34:56,152,16.4,03:40,91,57,,8790.90,15.0,,
,00:34:57,152,16.4,03:40,91,57,,8795.50,14.9,,
,00:34:58,152,16.3,03:41,91,57,,8800.00,14.9,,
,00:34:59,152,16.2,03:42,91,57,,8804.10,15.1,,
,00:35:00,152,16.1,03:44,91,57,,8808.20,14.9,,
,00:35:01,152,16.1,03:44,91,57,,8812.30,14.9,,
,00:35:02,152,16.1,03:44,91,57,,8816.80,14.9,,
,00:35:03,152,16.2,03:42,91,57,,8821.20,15.1,,
,00:35:04,152,16.3,03:41,91,57,,8826.10,14.9,,
,00:35:05,152,16.4,03:40,91,57,,8830.80,14.9,,
,00:35:06,152,16.4,03:40,91,57,,8835.60,14.9,,
,00:35:07,152,16.4,03:40,91,57,,8840.30,14.9,,
,00:35:08,151,16.4,03:40,91,57,,8845.20,14.9,,
,00:35:09,152,16.4,03:40,91,57,,8850.00,14.9,,
,00:35:10,151,16.3,03:41,91,57,,8854.50,14.9,,
,00:35:11,151,16.3,03:41,91,57,,8858.70,14.9,,
,00:35:12,151,16.2,03:42,91,57,,8862.80,14.9,,
,00:35:13,151,16.1,03:44,92,57,,8866.60,14.9,,
,00:35:14,151,15.9,03:46,91,57,,8870.40,14.9,,
,00:35:15,151,15.7,03:49,92,57,,8874.20,14.9,,
,00:35:16,151,15.5,03:52,91,57,,8878.00,14.9,,
,00:35:17,150,15.4,03:54,91,57,,8881.50,14.9,,
,00:35:18,150,15.1,03:58,91,57,,8885.30,14.9,,
,00:35:19,150,15.0,04:00,91,57,,8889.20,14.9,,
,00:35:20,150,15.0,04:00,91,57,,8893.20,14.9,,
,00:35:21,150,15.1,03:58,92,57,,8897.40,14.9,,
,00:35:22,150,15.1,03:58,93,57,,8901.60,14.9,,
,00:35:23,150,15.2,03:57,93,57,,8905.80,15.0,,
,00:35:24,150,15.2,03:57,93,57,,8910.20,14.9,,
,00:35:25,150,15.3,03:55,93,57,,8914.80,14.9,,
,00:35:26,150,15.4,03:54,93,57,,8919.50,14.9,,
,00:35:27,150,15.4,03:54,92,57,,8924.20,14.9,,
,00:35:28,150,15.4,03:54,91,57,,8928.70,14.9,,
,00:35:29,150,15.4,03:54,91,57,,8933.00,14.9,,
,00:35:30,150,15.4,03:54,91,57,,8937.20,15.1,,
,00:35:31,151,15.4,03:54,91,57,,8941.50,14.9,,
,00:35:32,151,15.4,03:54,92,57,,8945.80,14.9,,
,00:35:33,151,15.5,03:52,92,57,,8950.30,15.0,,
,00:35:34,151,15.6,03:51,91,57,,8954.70,14.9,,
,00:35:35,151,15.8,03:48,91,57,,8959.40,15.1,,
,00:35:36,151,15.9,03:46,91,57,,8963.90,15.0,,
,00:35:37,151,15.9,03:46,92,57,,8968.60,14.9,,
,00:35:38,151,16.0,03:45,91,57,,8973.30,14.9,,
,00:35:39,151,16.0,03:45,91,57,,8978.10,14.9,,
,00:35:40,151,16.0,03:45,91,57,,8983.00,14.9,,
,00:35:41,151,16.0,03:45,91,57,,8987.50,15.0,,
,00:35:42,151,16.0,03:45,93,57,,8992.00,14.9,,
,00:35:43,151,15.9,03:46,93,57,,8996.20,15.0,,
,00:35:44,151,15.9,03:46,93,57,,9000.10,15.1,,
,00:35:45,151,15.9,03:46,93,57,,9004.10,15.0,,
,00:35:46,151,15.8,03:48,93,57,,9008.40,15.1,,
,00:35:47,151,15.7,03:49,93,57,,9012.50,14.9,,
,00:35:48,151,15.6,03:51,91,57,,9016.50,15.0,,
,00:35:49,151,15.5,03:52,91,57,,9020.40,15.1,,
,00:35:50,150,15.1,03:58,92,57,,9024.20,14.9,,
,00:35:51,151,14.8,04:03,93,57,,9028.10,14.9,,
,00:35:52,151,14.4,04:10,93,57,,9031.80,15.1,,
,00:35:53,150,14.2,04:14,92,57,,9035.60,15.0,,
,00:35:54,150,14.1,04:15,93,57,,9038.90,14.9,,
,00:35:55,150,14.1,04:15,93,57,,9042.60,15.1,,
,00:35:56,150,14.1,04:15,93,57,,9046.40,14.9,,
,00:35:57,150,14.2,04:14,93,57,,9050.20,15.1,,
,00:35:58,150,14.3,04:12,93,57,,9054.40,15.0,,
,00:35:59,150,14.4,04:10,93,57,,9058.50,15.0,,
,00:36:00,150,14.5,04:08,91,57,,9062.60,15.1,,
,00:36:01,150,14.5,04:08,91,57,,9066.70,15.0,,
,00:36:02,150,14.6,04:07,91,57,,9071.10,14.9,,
,00:36:03,151,14.6,04:07,91,57,,9075.50,15.0,,
,00:36:04,150,14.7,04:05,91,57,,9080.00,15.0,,
,00:36:05,151,14.7,04:05,91,57,,9084.30,14.9,,
,00:36:06,150,14.7,04:05,91,57,,9088.50,15.0,,
,00:36:07,150,14.7,04:05,91,57,,9092.40,15.1,,
,00:36:08,150,14.6,04:07,92,57,,9096.60,15.1,,
,00:36:09,150,14.6,04:07,93,57,,9100.50,15.1,,
,00:36:10,150,14.6,04:07,92,57,,9104.70,14.9,,
,00:36:11,149,14.7,04:05,92,57,,9108.90,15.1,,
,00:36:12,150,14.8,04:03,91,57,,9113.00,15.1,,
,00:36:13,149,14.9,04:02,92,57,,9117.00,14.9,,
,00:36:14,150,15.0,04:00,91,57,,9121.30,14.9,,
,00:36:15,150,15.2,03:57,93,57,,9125.90,14.9,,
,00:36:16,150,15.3,03:55,93,57,,9131.00,15.0,,
,00:36:17,150,15.5,03:52,93,58,,9136.00,15.0,,
,00:36:18,151,15.7,03:49,93,58,,9141.30,15.1,,
,00:36:19,151,15.8,03:48,93,58,,9146.60,14.9,,
,00:36:20,151,15.8,03:48,93,58,,9151.50,15.1,,
,00:36:21,151,15.9,03:46,93,58,,9156.60,15.1,,
,00:36:22,151,15.9,03:46,93,58,,9161.30,15.0,,
,00:36:23,151,15.9,03:46,93,58,,9166.00,15.0,,
,00:36:24,151,15.8,03:48,93,58,,9170.40,14.9,,
,00:36:25,151,15.8,03:48,93,58,,9174.50,14.9,,
,00:36:26,151,15.7,03:49,91,58,,9178.30,15.1,,
,00:36:27,151,15.5,03:52,91,58,,9182.20,15.0,,
,00:36:28,152,15.3,03:55,91,58,,9185.80,15.1,,
,00:36:29,152,15.0,04:00,91,58,,9189.30,14.9,,
,00:36:30,152,14.7,04:05,91,58,,9192.70,15.1,,
,00:36:31,152,14.5,04:08,91,58,,9195.90,15.0,,
,00:36:32,152,13.8,04:21,91,58,,9199.20,15.0,,
,00:36:33,152,13.3,04:31,91,58,,9202.10,15.1,,
,00:36:34,152,12.8,04:41,91,58,,9204.90,15.0,,
,00:36:35,152,12.5,04:48,91,58,,9207.80,15.0,,
,00:36:36,152,12.3,04:53,91,58,,9210.40,15.1,,
,00:36:37,152,12.1,04:58,91,58,,9213.40,14.9,,
,00:36:38,152,12.1,04:58,91,58,,9216.50,15.1,,
,00:36:39,152,12.1,04:58,91,58,,9219.60,15.1,,
,00:36:40,152,12.1,04:58,91,58,,9223.10,15.1,,
,00:36:41,152,12.2,04:55,91,58,,9226.50,15.1,,
,00:36:42,152,12.3,04:53,91,58,,9229.80,15.1,,
,00:36:43,152,12.5,04:48,91,58,,9233.50,15.0,,
,00:36:44,152,12.6,04:46,91,58,,9237.30,15.0,,
,00:36:45,152,12.8,04:41,91,58,,9241.50,15.1,,
,00:36:46,152,13.0,04:37,91,58,,9245.80,15.1,,
,00:36:47,152,13.2,04:33,91,58,,9249.90,15.1,,
,00:36:48,152,13.4,04:29,91,58,,9254.50,15.1,,
,00:36:49,152,13.5,04:27,91,58,,9258.80,15.0,,
,00:36:50,152,13.5,04:27,91,58,,9263.00,15.0,,
,00:36:51,152,13.7,04:23,91,57,,9267.10,15.1,,
,00:36:52,152,13.8,04:21,91,57,,9271.40,15.0,,
,00:36:53,152,14.1,04:15,91,57,,9275.70,15.1,,
,00:36:54,151,14.4,04:10,92,57,,9280.10,15.1,,
,00:36:55,151,14.7,04:05,92,57,,9284.90,15.0,,
,00:36:56,151,14.9,04:02,91,57,,9289.80,15.0,,
,00:36:57,151,15.1,03:58,91,57,,9294.50,15.1,,
,00:36:58,151,15.2,03:57,91,57,,9298.90,14.9,,
,00:36:59,151,15.2,03:57,91,57,,9303.50,15.0,,
,00:37:00,152,15.1,03:58,91,57,,9308.00,15.1,,
,00:37:01,152,15.1,03:58,91,57,,9312.50,15.0,,
,00:37:02,152,15.0,04:00,91,57,,9316.60,15.1,,
,00:37:03,152,15.0,04:00,91,57,,9320.40,15.1,,
,00:37:04,152,15.0,04:00,91,57,,9324.10,15.1,,
,00:37:05,152,14.9,04:02,92,57,,9327.60,15.1,,
,00:37:06,152,14.9,04:02,93,57,,9331.30,15.0,,
,00:37:07,151,14.9,04:02,93,57,,9335.30,15.0,,
,00:37:08,151,15.0,04:00,93,57,,9339.40,15.1,,
,00:37:09,151,15.2,03:57,91,57,,9343.90,14.9,,
,00:37:10,151,15.4,03:54,91,57,,9348.50,14.9,,
,00:37:11,151,15.7,03:49,92,57,,9353.40,15.1,,
,00:37:12,151,16.0,03:45,93,57,,9358.40,15.1,,
,00:37:13,152,16.5,03:38,93,57,,9364.10,15.1,,
,00:37:14,151,18.0,03:20,92,57,,9369.90,15.1,,
,00:37:15,152,18.7,03:13,93,57,,9375.98,15.1,,
,00:37:16,151,19.0,03:09,93,57,,9382.07,15.0,,
,00:37:17,151,19.1,03:08,93,57,,9388.10,14.9,,
,00:37:18,151,19.1,03:08,93,57,,9394.00,15.1,,
,00:37:19,151,18.8,03:11,93,57,,9399.80,15.1,,
,00:37:20,152,18.5,03:15,91,57,,9405.10,15.1,,
,00:37:21,152,17.9,03:21,91,57,,9410.50,15.1,,
,00:37:22,151,17.3,03:28,92,57,,9414.90,15.1,,
,00:37:23,151,16.7,03:36,92,57,,9419.20,15.0,,
,00:37:24,151,16.1,03:44,91,57,,9423.30,15.1,,
,00:37:25,150,15.6,03:51,91,57,,9427.30,15.1,,
,00:37:26,151,15.2,03:57,91,57,,9431.10,15.1,,
,00:37:27,150,14.9,04:02,93,57,,9434.70,15.1,,
,00:37:28,151,14.7,04:05,93,57,,9438.10,15.0,,
,00:37:29,151,14.6,04:07,93,58,,9441.70,15.1,,
,00:37:30,151,14.6,04:07,92,58,,9445.40,15.1,,
,00:37:31,151,14.6,04:07,93,58,,9449.20,15.1,,
,00:37:32,151,14.7,04:05,91,58,,9453.10,15.1,,
,00:37:33,151,14.8,04:03,91,58,,9456.90,15.1,,
,00:37:34,151,14.9,04:02,91,58,,9461.10,15.1,,
,00:37:35,152,15.1,03:58,91,58,,9465.30,15.1,,
,00:37:36,152,15.2,03:57,92,58,,9469.70,15.1,,
,00:37:37,152,15.3,03:55,93,58,,9474.10,15.1,,
,00:37:38,151,15.4,03:54,93,58,,9478.50,15.0,,
,00:37:39,152,15.5,03:52,93,58,,9482.80,15.1,,
,00:37:40,151,15.6,03:51,93,58,,9487.30,15.1,,
,00:37:41,151,15.6,03:51,91,58,,9492.00,15.1,,
,00:37:42,151,15.6,03:51,91,58,,9496.30,15.1,,
,00:37:43,151,15.5,03:52,91,58,,9500.70,15.1,,
,00:37:44,151,15.4,03:54,91,58,,9504.80,15.1,,
,00:37:45,151,15.3,03:55,93,58,,9509.00,15.1,,
,00:37:46,151,15.2,03:57,93,58,,9513.10,15.1,,
,00:37:47,151,15.1,03:58,93,58,,9516.90,15.1,,
,00:37:48,151,15.0,04:00,93,58,,9520.80,15.1,,
,00:37:49,151,14.9,04:02,93,58,,9524.50,15.1,,
,00:37:50,151,14.7,04:05,93,58,,9528.20,15.1,,
,00:37:51,151,14.5,04:08,93,58,,9531.70,15.1,,
,00:37:52,151,14.3,04:12,93,58,,9535.20,15.1,,
,00:37:53,151,13.8,04:21,93,58,,9538.40,15.1,,
,00:37:54,151,13.5,04:27,92,58,,9541.60,15.1,,
,00:37:55,151,13.4,04:29,91,58,,9544.80,15.1,,
,00:37:56,151,13.4,04:29,91,58,,9548.40,15.1,,
,00:37:57,152,13.5,04:27,91,58,,9551.90,15.1,,
,00:37:58,151,13.6,04:25,91,58,,9555.60,15.1,,
,00:37:59,152,13.6,04:25,91,58,,9559.40,15.0,,
,00:38:00,152,13.7,04:23,91,58,,9563.30,15.1,,
,00:38:01,152,13.7,04:23,92,58,,9567.30,15.1,,
,00:38:02,152,13.8,04:21,91,58,,9571.50,15.1,,
,00:38:03,152,13.7,04:23,91,58,,9575.40,15.1,,
,00:38:04,152,13.7,04:23,92,58,,9579.30,15.0,,
,00:38:05,152,13.6,04:25,91,58,,9582.90,15.0,,
,00:38:06,152,13.6,04:25,91,58,,9586.40,15.1,,
,00:38:07,152,13.6,04:25,91,58,,9589.90,15.1,,
,00:38:08,152,13.6,04:25,93,58,,9593.60,15.1,,
,00:38:09,152,13.6,04:25,93,58,,9597.50,15.1,,
,00:38:10,152,13.7,04:23,93,58,,9601.50,15.1,,
,00:38:11,152,13.7,04:23,93,58,,9605.00,15.1,,
,00:38:12,152,13.7,04:23,93,58,,9609.00,15.1,,
,00:38:13,152,13.7,04:23,93,58,,9612.90,15.1,,
,00:38:14,152,13.8,04:21,91,58,,9617.30,15.0,,
,00:38:15,152,13.8,04:21,91,58,,9621.60,15.1,,
,00:38:16,152,13.9,04:19,91,58,,9625.80,15.1,,
,00:38:17,152,14.0,04:17,92,58,,9630.00,15.1,,
,00:38:18,152,14.1,04:15,91,58,,9634.30,15.1,,
,00:38:19,152,14.1,04:15,91,58,,9638.80,15.1,,
,00:38:20,152,14.2,04:14,92,58,,9643.30,15.1,,
,00:38:21,152,14.2,04:14,91,59,,9647.70,15.1,,
,00:38:22,152,14.3,04:12,91,59,,9652.00,15.1,,
,00:38:23,152,14.2,04:14,91,59,,9656.10,15.1,,
,00:38:24,153,14.2,04:14,91,59,,9660.00,15.1,,
,00:38:25,153,14.2,04:14,91,59,,9663.80,15.1,,
,00:38:26,153,14.2,04:14,91,59,,9667.60,15.1,,
,00:38:27,153,14.2,04:14,91,60,,9671.20,15.1,,
,00:38:28,153,14.2,04:14,91,60,,9674.80,15.1,,
,00:38:29,153,14.1,04:15,91,60,,9678.50,15.1,,
,00:38:30,153,14.1,04:15,91,60,,9682.20,15.1,,
,00:38:31,153,14.1,04:15,91,60,,9685.90,15.1,,
,00:38:32,153,13.8,04:21,91,60,,9689.40,15.1,,
,00:38:33,153,13.6,04:25,91,60,,9692.70,15.1,,
,00:38:34,153,13.5,04:27,91,60,,9695.90,15.1,,
,00:38:35,153,13.6,04:25,91,60,,9699.30,15.1,,
,00:38:36,153,13.8,04:21,91,60,,9702.90,15.1,,
,00:38:37,153,14.3,04:12,91,61,,9706.70,15.1,,
,00:38:38,153,14.9,04:02,91,61,,9711.40,15.1,,
,00:38:39,153,19.2,03:08,93,61,,9716.50,15.1,,
,00:38:40,153,21.0,02:51,93,61,,9722.58,15.1,,
,00:38:41,153,21.9,02:44,93,61,,9728.67,15.1,,
,00:38:42,153,21.8,02:45,93,61,,9734.75,15.1,,
,00:38:43,153,21.0,02:51,93,61,,9740.83,15.1,,
,00:38:44,153,20.2,02:58,93,61,,9746.92,15.1,,
,00:38:45,153,19.1,03:08,91,61,,9753.00,15.1,,
,00:38:46,153,18.0,03:20,91,61,,9759.08,15.1,,
,00:38:47,152,16.9,03:33,91,61,,9765.00,15.1,,
,00:38:48,153,16.1,03:44,91,61,,9769.00,15.2,,
,00:38:49,153,16.0,03:45,91,60,,9772.50,15.1,,
,00:38:50,153,15.7,03:49,91,60,,9775.80,15.2,,
,00:38:51,153,15.5,03:52,91,60,,9778.50,15.1,,
,00:38:52,152,15.4,03:54,91,60,,9781.50,15.3,,
,00:38:53,152,15.4,03:54,91,59,,9785.30,15.1,,
,00:38:54,152,15.5,03:52,91,59,,9789.40,15.1,,
,00:38:55,152,15.7,03:49,91,59,,9793.90,15.2,,
,00:38:56,151,16.1,03:44,91,59,,9798.40,15.1,,
,00:38:57,151,16.4,03:40,91,59,,9803.20,15.2,,
,00:38:58,151,16.6,03:37,92,59,,9808.20,15.1,,
,00:38:59,150,16.7,03:36,91,58,,9813.10,15.2,,
,00:39:00,150,16.7,03:36,91,58,,9818.00,15.2,,
,00:39:01,149,16.6,03:37,91,58,,9822.80,15.2,,
,00:39:02,149,16.5,03:38,91,58,,9827.70,15.2,,
,00:39:03,149,16.3,03:41,93,58,,9832.30,15.1,,
,00:39:04,148,16.1,03:44,93,58,,9836.80,15.1,,
,00:39:05,149,15.8,03:48,93,58,,9840.80,15.2,,
,00:39:06,148,15.6,03:51,93,58,,9844.40,15.2,,
,00:39:07,148,15.4,03:54,92,58,,9848.10,15.2,,
,00:39:08,148,15.5,03:52,93,58,,9851.90,15.2,,
,00:39:09,148,15.5,03:52,92,58,,9856.10,15.2,,
,00:39:10,148,15.5,03:52,93,58,,9860.20,15.2,,
,00:39:11,148,15.5,03:52,92,58,,9864.20,15.2,,
,00:39:12,148,15.4,03:54,92,58,,9868.40,15.2,,
,00:39:13,148,15.4,03:54,91,58,,9872.40,15.1,,
,00:39:14,148,15.3,03:55,92,58,,9876.90,15.2,,
,00:39:15,149,15.3,03:55,92,58,,9881.20,15.1,,
,00:39:16,149,15.3,03:55,93,58,,9885.40,15.2,,
,00:39:17,149,15.2,03:57,92,58,,9889.50,15.2,,
,00:39:18,149,15.2,03:57,91,58,,9893.70,15.1,,
,00:39:19,149,15.2,03:57,91,58,,9897.80,15.2,,
,00:39:20,149,15.2,03:57,91,58,,9901.80,15.2,,
,00:39:21,148,15.2,03:57,91,58,,9905.90,15.2,,
,00:39:22,149,15.1,03:58,92,58,,9909.90,15.2,,
,00:39:23,148,15.1,03:58,93,58,,9913.80,15.2,,
,00:39:24,149,15.1,03:58,93,58,,9918.00,15.2,,
,00:39:25,149,15.1,03:58,93,58,,9922.20,15.2,,
,00:39:26,149,15.1,03:58,92,58,,9926.40,15.2,,
,00:39:27,149,15.1,03:58,92,58,,9930.60,15.1,,
,00:39:28,149,15.2,03:57,91,58,,9934.80,15.2,,
,00:39:29,150,15.2,03:57,91,58,,9939.20,15.2,,
,00:39:30,150,15.2,03:57,91,58,,9943.50,15.3,,
,00:39:31,150,15.2,03:57,91,58,,9948.20,15.1,,
,00:39:32,150,15.2,03:57,91,58,,9952.60,15.2,,
,00:39:33,151,15.2,03:57,91,58,,9957.00,15.2,,
,00:39:34,151,15.3,03:55,91,58,,9961.20,15.2,,
,00:39:35,151,15.3,03:55,91,58,,9965.60,15.3,,
,00:39:36,151,15.3,03:55,91,58,,9970.00,15.3,,
,00:39:37,151,15.3,03:55,91,58,,9974.30,15.2,,
,00:39:38,151,15.3,03:55,91,58,,9978.50,15.2,,
,00:39:39,151,15.3,03:55,91,58,,9982.90,15.3,,
,00:39:40,151,15.3,03:55,91,58,,9987.20,15.3,,
,00:39:41,151,15.3,03:55,92,58,,9991.60,15.2,,
,00:39:42,151,15.3,03:55,92,58,,9995.80,15.3,,
,00:39:43,151,15.3,03:55,91,58,,10000.10,15.3,,
,00:39:44,151,15.2,03:57,91,58,,10004.10,15.3,,
,00:39:45,151,15.2,03:57,91,58,,10007.90,15.2,,
,00:39:46,150,15.1,03:58,91,58,,10011.60,15.3,,
,00:39:47,150,14.9,04:02,91,58,,10015.10,15.2,,
,00:39:48,150,14.8,04:03,88,58,,10018.60,15.3,,
,00:39:49,150,14.8,04:03,89,58,,10022.20,15.4,,
,00:39:50,150,14.7,04:05,90,58,,10025.90,15.4,,
,00:39:51,150,14.6,04:07,90,58,,10029.60,15.3,,
,00:39:52,150,14.6,04:07,90,58,,10033.30,15.3,,
,00:39:53,150,14.6,04:07,90,58,,10037.10,15.3,,
,00:39:54,150,14.6,04:07,90,58,,10041.30,15.2,,
,00:39:55,150,14.5,04:08,90,58,,10045.50,15.3,,
,00:39:56,150,14.5,04:08,90,58,,10049.70,15.3,,
,00:39:57,150,14.5,04:08,92,58,,10053.80,15.3,,
,00:39:58,150,14.4,04:10,93,58,,10057.60,15.3,,
,00:39:59,150,14.2,04:14,93,58,,10061.10,15.3,,
,00:40:00,150,14.1,04:15,92,58,,10064.40,15.4,,
,00:40:01,151,14.0,04:17,91,58,,10067.60,15.4,,
,00:40:02,150,14.0,04:17,92,58,,10070.70,15.4,,
,00:40:03,150,13.9,04:19,91,58,,10073.90,15.4,,
,00:40:04,150,13.9,04:19,93,58,,10077.50,15.3,,
,00:40:05,150,14.0,04:17,92,58,,10081.10,15.3,,
,00:40:06,150,14.1,04:15,91,58,,10085.20,15.4,,
,00:40:07,150,14.2,04:14,91,58,,10089.60,15.4,,
,00:40:08,150,14.3,04:12,91,58,,10094.60,15.4,,
,00:40:09,150,14.4,04:10,91,58,,10099.60,15.4,,
,00:40:10,150,14.5,04:08,91,58,,10104.60,15.4,,
,00:40:11,150,14.6,04:07,91,58,,10109.60,15.4,,
,00:40:12,150,14.6,04:07,91,58,,10114.30,15.4,,
,00:40:13,150,14.6,04:07,91,58,,10118.70,15.4,,
,00:40:14,150,14.6,04:07,91,58,,10122.90,15.4,,
,00:40:15,150,14.6,04:07,91,58,,10126.70,15.4,,
,00:40:16,151,14.6,04:07,91,58,,10130.60,15.4,,
,00:40:17,151,14.5,04:08,91,58,,10134.20,15.4,,
,00:40:18,151,14.5,04:08,91,58,,10137.90,15.4,,
,00:40:19,150,14.5,04:08,91,58,,10141.60,15.4,,
,00:40:20,150,14.5,04:08,91,58,,10145.40,15.4,,
,00:40:21,150,14.5,04:08,91,58,,10149.30,15.4,,
,00:40:22,150,14.5,04:08,91,58,,10153.10,15.4,,
,00:40:23,150,14.4,04:10,91,58,,10157.30,15.4,,
,00:40:24,150,14.4,04:10,93,58,,10161.10,15.4,,
,00:40:25,150,14.4,04:10,93,58,,10165.10,15.5,,
,00:40:26,150,14.5,04:08,93,58,,10169.30,15.4,,
,00:40:27,150,14.6,04:07,93,58,,10173.40,15.4,,
,00:40:28,150,14.7,04:05,93,58,,10177.80,15.4,,
,00:40:29,150,14.7,04:05,91,58,,10182.10,15.5,,
,00:40:30,150,14.7,04:05,92,58,,10186.20,15.5,,
,00:40:31,150,14.6,04:07,93,58,,10190.30,15.5,,
,00:40:32,150,14.5,04:08,93,58,,10194.30,15.5,,
,00:40:33,150,14.4,04:10,93,58,,10198.40,15.5,,
,00:40:34,150,14.4,04:10,92,58,,10202.30,15.5,,
,00:40:35,150,14.3,04:12,93,58,,10206.20,15.4,,
,00:40:36,151,14.3,04:12,93,58,,10210.00,15.5,,
,00:40:37,150,14.2,04:14,93,58,,10213.40,15.6,,
,00:40:38,151,14.2,04:14,91,58,,10217.00,15.5,,
,00:40:39,151,14.1,04:15,91,58,,10220.60,15.5,,
,00:40:40,151,14.1,04:15,91,58,,10224.50,15.5,,
,00:40:41,151,14.1,04:15,91,58,,10228.20,15.5,,
,00:40:42,151,14.2,04:14,91,58,,10232.30,15.6,,
,00:40:43,151,14.3,04:12,91,58,,10236.60,15.5,,
,00:40:44,151,14.6,04:07,91,58,,10241.20,15.5,,
,00:40:45,151,16.5,03:38,91,58,,10246.10,15.5,,
,00:40:46,151,16.8,03:34,91,58,,10251.50,15.5,,
,00:40:47,151,16.8,03:34,91,58,,10256.60,15.6,,
,00:40:48,151,16.6,03:37,91,58,,10261.60,15.5,,
,00:40:49,151,16.2,03:42,91,58,,10266.60,15.5,,
,00:40:50,151,15.7,03:49,91,58,,10271.30,15.5,,
,00:40:51,151,15.0,04:00,91,58,,10275.50,15.5,,
,00:40:52,151,14.4,04:10,91,58,,10279.00,15.6,,
,00:40:53,151,13.9,04:19,91,58,,10282.30,15.5,,
,00:40:54,151,13.4,04:29,91,58,,10285.50,15.6,,
,00:40:55,152,13.4,04:29,91,58,,10288.50,15.5,,
,00:40:56,151,13.5,04:27,91,58,,10291.50,15.4,,
,00:40:57,152,13.6,04:25,91,58,,10295.00,15.5,,
,00:40:58,151,13.9,04:19,91,58,,10298.70,15.5,,
,00:40:59,152,14.3,04:12,91,58,,10303.00,15.6,,
,00:41:00,152,14.7,04:05,91,58,,10307.60,15.5,,
,00:41:01,152,15.0,04:00,91,58,,10312.60,15.4,,
,00:41:02,152,16.1,03:44,91,58,,10317.90,15.6,,
,00:41:03,152,16.6,03:37,91,58,,10323.30,15.6,,
,00:41:04,152,16.8,03:34,91,58,,10328.90,15.6,,
,00:41:05,152,16.8,03:34,91,58,,10334.30,15.6,,
,00:41:06,152,16.6,03:37,91,58,,10339.20,15.6,,
,00:41:07,152,16.3,03:41,91,58,,10344.10,15.5,,
,00:41:08,152,15.9,03:46,91,58,,10348.10,15.6,,
,00:41:09,152,15.5,03:52,91,58,,10352.20,15.6,,
,00:41:10,152,15.2,03:57,91,58,,10356.00,15.6,,
,00:41:11,152,15.1,03:58,91,58,,10359.70,15.6,,
,00:41:12,152,15.1,03:58,91,58,,10363.70,15.6,,
,00:41:13,152,15.1,03:58,91,58,,10367.60,15.6,,
,00:41:14,152,15.2,03:57,91,58,,10371.40,15.6,,
,00:41:15,152,15.3,03:55,91,58,,10375.60,15.5,,
,00:41:16,152,15.4,03:54,91,58,,10380.10,15.6,,
,00:41:17,152,15.5,03:52,91,58,,10384.60,15.6,,
,00:41:18,152,15.5,03:52,92,58,,10389.00,15.6,,
,00:41:19,152,15.5,03:52,91,58,,10393.40,15.7,,
,00:41:20,152,15.5,03:52,91,58,,10398.00,15.6,,
,00:41:21,152,15.4,03:54,91,58,,10402.30,15.6,,
